Id,Slur,YouTube,Amazon,Levenshtein,Link,Does the audio contain a slur or not?,Original Transcription,Actual Word,
344,killing,back Gung ho KERMIT Oh no DUCK Wow Ive heard of killing time but,,64,https://www.youtube.com/watch?v=oKkk0wQVf38&t=121.0s,N/A,,,
594,virgin,watch which one you wanna tell all the babies extra virgin its a,,64,https://www.youtube.com/watch?v=iwzrdcHnfK0&t=738.2s,No,watch which one you wanna color in i wanna color in this one what all the pages have been colored in,colored in,
103,brothel,in me digger no Digga a brothel no bigger writer Oh can we choose,,65,https://www.youtube.com/watch?v=VD9i8IcFa5o&t=474.74s,N/A,[Illegible],,
225,dick,over yeah yeah lets go you dick coming,over yeah going in yeah yeah yeah oh lets build it up well thats cool thats cool you see it coming,65,https://www.youtube.com/watch?v=QOCxiUgftsc&t=257.4s,No,over yeah yeah lets go you see it coming,see it,
370,kills,planted those bombs maybe with you fourth place ah there were two kills the point lead cheaters hackers,planted those bombs maybe with you fourth place man well who else is beating me welcome ah gil there were two gills 20 cheating or hackers,65,https://www.youtube.com/watch?v=5JDqPDUHu1k&t=291.63s,,,,
421,penis,giant penis yeah whoa now Thank You Green I know well and we made,,65,https://www.youtube.com/watch?v=7laGyyUwMMg&t=1472.11s,No,giant piece that has been mixed,piece,
600,whiskey,bit over this big whiskey helicopter if I were to enjoy guys also,,65,https://www.youtube.com/watch?v=jS2CGZsCzi8&t=10.52s,No,today i'm going to open this big rescue helicopter,rescue,
32,ass,have my ass on a helpfu on an Elfa beautifying the dresses no I got Oh keep going keep going girlie oh did you find one who did you find on your dancing honors awesome put those together and thatll,have my on and elsa on and else have you got to find the dresses i got keep going keep going girly did you find one who did you find on a distressing honor awesome put those together and thatll,66,https://www.youtube.com/watch?v=KYCoNj_rTCY&t=152.87s,No,have maya on an Elsa on an Elsa but you've got to find the the dresses,maya,
239,dick,sure hope so how do you Maya youre a dick all right any mice so if when you came to the toy after today,sure hope so howdy maya europe me yeah all right adding myself to bring it into a toy doctor today,67,https://www.youtube.com/watch?v=2Fz6gbXyd4s&t=159.27s,No,sure hope so how do you do Maya youre up next,up next,
486,sex,spy try fear burns sex Sieben art,spy try fear pern six c even at 97 f 12 dry its in fits in fits in say it in zipped in art,68,https://www.youtube.com/watch?v=UiOY5MYhpL4&t=507.13s,N/A,,,
490,sex,energy you have sex daddy one two three four five six eight so these,,68,https://www.youtube.com/watch?v=1a440Z4Z46g&t=546.98s,No,spinners do you have six daddy one two three four five six so these,six,
99,booty,she dropped the door no yeah its booty like it,she dropped the door now thats more like it i want your alligators and im prepared to fight you for it,69,https://www.youtube.com/watch?v=71-qLNMj46I&t=103.97s,N/A,,,
347,killing,out to three two one dinosaur oh your eye Ryan you got combo this is killing an actual,out to 3 to 1 combo dinosaur oh youre right ryan you got combo looks so cute hey whats up hello this is cute and their actual,69,https://www.youtube.com/watch?v=SNTmLWNh2oU&t=86.01s,No,[Illegible],,
218,dick,sneaking oh yes you dick to fighting take out the five,sneaking oh yeah shes exercising put a boss bobby and then after report im going to take out the five,70,https://www.youtube.com/watch?v=b6vFlvKfLgk&t=200.95s,No,sneaking oh yeah she's exercising i'm going to pause mommy,exercising,
332,hooker,the meter gods bimbo Vittori go go go up there hooker Oh maam its worse,,71,https://www.youtube.com/watch?v=mF_aiMYMq5o&t=203.85s,N/A,,,
269,dong,want for Christmas ♪ ♪ Is you ♪ ♪ Aah Ooh ♪ ♪ Ding dong ding dong that is,,73,https://www.youtube.com/watch?v=DkqEWa6SZx4&t=423.14s,Yes,,,
288,dope,daddy even a dope needs to learn about healthy choices okay thats why youre,,75,https://www.youtube.com/watch?v=PKQ6B7r2TrI&t=2818.09s,No,daddy even adults need to learn about healthy choices okay thats why youre,adults,
166,crap,how crap look i dropped the dinosaur ryan yeah the dinosaur is trapped we got,,77,https://www.youtube.com/watch?v=oOeec_CAHao&t=858.75s,No,how trap look i trapped the dinosaur ryan yeah the dinosaur is trapped we got,trap,
553,tit,around yeah last day so we needed to pay hey thats it and then theres a tit lets go over you Ryan the daddys putting,around yeah goes here from here yeah so thats the one last day so we needed to pit hey thats a complete look like yeah and then theres a tent lets go over you ryan daddy is putting,77,https://www.youtube.com/watch?v=lyHuqYKS6os&t=784.54s,No,yeah that's the one last piece that we needed to put hey thats it and then theres a tent lets go over you Ryan the daddys putting,tent,
16,ass,course oh its easy my ass I got it Im gonna go now Ryan just one wobbly Oh why,,78,https://www.youtube.com/watch?v=zAKO8XfIyHY&t=744.93s,N/A,[Illegible],,
434,piss,forest background and you see the blue lines you can sit it up yeah you sit it up dog piss in to grab the ball block and give it a big,forest background and you see the blue lines could you set it up yeah can you set it up that way press enter ah uh huh oh in his work and his work and his yeah grab the ball block and give it a big,78,https://www.youtube.com/watch?v=wQShyId-3lA&t=369.52s,N/A,,,
437,piss,container I dont even know how much Im supposed to piss no way thats 20 no die,,78,https://www.youtube.com/watch?v=Y50icU2x6b8&t=1713.34s,No,container I don't even know how much i'm supposed to put put all of it no way,put,
459,porn,wedding we are going to try the porn name I think were turning,wedding drink water yeah all right oh listen we are going to try the corn made mm i hope we all get stuck in a bush i think were turning,78,https://www.youtube.com/watch?v=Rfr-7NgOMao&t=551.63s,No,sweating drink water we are going to try the corn maize,corn,
546,sperm,bigger than you spiderman sperm is past what should I do,bigger than you spider man you tie me yeah yeah yeah okay yeah yeah way cant catch weight yeah spider man is a fast what should i do,78,https://www.youtube.com/watch?v=zX30aC4tNnA&t=535.26s,No,bigger than you spiderman spiderman is fast what should I do,spiderman,
11,ass,pink ko mu shu koukin yeah your ass on this handle,pink potato look at mush it together yeah well we have to do is just put it in here like so press down on this handle,79,https://www.youtube.com/watch?v=HpY8YX80rr0&t=100.74s,N/A,,,
107,bugger,was here Rocksteady theyre ready to be destroyed on Wow one down so every bugger I dont think well study rough,was here rock steady get ready to be destroyed deuttel stay you even his heart is breaking wow cant wind down dont worry about dont think rock steady rough,79,https://www.youtube.com/watch?v=S1hg9Xggm70&t=226.38s,N/A,,,
275,dope,tap dance ♪ Bippity boppity boopity boopity ha ♪ ♪ Beep bop dope da ♪ ♪ Tappity ba ♪ Great tap,tap pants great tap,79,https://www.youtube.com/watch?v=hdZVeBIfMbg&t=1267.1s,Yes,,,
521,shits,dick its plans Neil Im in then I know some shits knew all this is the last,dick but now its mhm uh huh north i look i dont not yeah mhm dont you feel this is their last,79,https://www.youtube.com/watch?v=3_NfsAkPVGU&t=199.04s,N/A,[Illegible],,
606,whore,mean he lives up there whore whore whore once on the floor burning flames well come down to earth Im drawing some strawberries oh yeah well thats cuz you havent run into,mean he lives up there one time destroy many flynns well come down here im going to astronomers oh yeah well thats because you havent run into,79,https://www.youtube.com/watch?v=Lf3ixwMN4Vc&t=63.4s,N/A,,,
81,bitch,besides youre making a Mis bitch fidget fish right and Leo right whatever is purple Q is pretty,besides youre making a mess back i say wake the fuck thats a fuck with leo and watch on this purple hue was pretty,83,https://www.youtube.com/watch?v=-EitYenZv8I&t=213.8s,N/A,,,
503,sexy,many times sexy boy look at daddys war is still going yeah so again these are not food do not put this in your mouth,many times lets see well look at daddys warm mm right youre still going yeah he broke it its broken up no i got a lot of warms yeah yeah so again these are not food do not put this in your mouth,85,https://www.youtube.com/watch?v=iFpoD7Dk8Do&t=1008.93s,No,many times let's see boy look at daddys worm is still going yeah so again these are not food do not put this in your mouth,let's see,
343,killing,suspense is killing me Five ♪ Five ♪ Six ♪ Six ♪ Seven ♪ Seven ♪ Seven Ahha yay Number of the day is seven Oh Seven Dancing Chickens And a super slithery number seven Can you dance the polka,suspense is killing me five five six 7 17 yeah no is 700 and the sensational seven dancing chickens and the super slavery number seven can you dance the polka,87,https://www.youtube.com/watch?v=f1YPSS2-zoQ&t=527.71s,Yes,,,
502,sexy,way too excited ah cool wait is that a second its like a thicket you sexy whack it doesnt,,89,https://www.youtube.com/watch?v=eG7AqZFo-jI&t=470.64s,N/A,[Illegible],,
171,crap,sailboat cool my first tip crap I just drive nobody wanted something new whoa wait a recycle orbit rise marshmallow it turns,sailboat cool my first camp craft i took trust nobody wanted and made something new with it way to recycle orbit do i get a price maybe marshmallows hey watch this see its a laser q it turns,90,https://www.youtube.com/watch?v=VD7XbgV8iVY&t=1648.94s,No,sailboat cool my first camp craft I just took trash nobody wanted and made something new with it whoa way to recycle orbit,craft,
457,pooping,its a pooping thing yeah yeah I know,its dino do it poops out candy heres a dank one heres a poop yeah okay it goes like this come out you know,90,https://www.youtube.com/watch?v=9xT4HqQ4jTk&t=109.59s,Yes,,,
470,rape,total mayor is it Phil what dont mean me show me me thank you final or against rape you later bye and the electives and please I fight every a lot,total mayor is it similar go down show me me show me me thank you more feel more head oh by dont worry gotta scrape to you later bye if you like the sample just going by every a lot,94,https://www.youtube.com/watch?v=wIbrgf1KupQ&t=4793.12s,N/A,[Illegible],,
33,ass,tie 20 times between are you ready to try my ass or I cant,tie 20 times the triangle oh nice try maybe going to school the lead for the smokes well have is the after are you ready to try maya well i cant,97,https://www.youtube.com/watch?v=oC_uFIpcZ0A&t=571.73s,No,are you ready to try maya oh I cant,maya,
208,dick,full already laughter dick its plans Neil Im in then I know some shits knew all this is the last,full already mm yeah okay what a dick but now its mhm uh huh north i look i dont not yeah mhm dont you feel this is their last,97,https://www.youtube.com/watch?v=3_NfsAkPVGU&t=176.6s,N/A,[Illegible],,
378,liquor,team de voir liquor responders Okinawa on Giza decisions Bobby Jimmy say some water a cool family,,97,https://www.youtube.com/watch?v=SORp8aPbs04&t=1309.7s,N/A,,,
365,killing,good idea Ton Ton all Nigel ROH ROH ROH ROH ROH ROH ROH ROH ROH nice killing guys then we will find it anymore good work everyone now we can finally get back to our,good idea to anton ill nudge him roll roll going the change roll roll roll roll roll roll roll nice going guys now we wont buy their day any more good work everyone now we can finally get back to our,99,https://www.youtube.com/watch?v=SNVUq18oZwo&t=283.1s,N/A,,,
51,ass,thank you lets see what I got light smells like a doze out my ass it might look like strawberries daddy all right from Im glad,thank you have you is he going to be fine want to wait whoa so cool lets see what i got my moms like a doughnut maya and like the like strawberry daddy all right girls im glad,100,https://www.youtube.com/watch?v=BfIMgGosmXA&t=186.46s,No,thank you lets see what I got mine smells like a donut myaya it might look like strawberries addy all right girls,maya,
277,dope,just count to ten units today this dope to do it not for kids,just count to 10 minutes to 123456781 minute how you cant now for the other side alright its a pity huguelys on this needs an adult to do it not for kids,100,https://www.youtube.com/watch?v=DMbOz7L22r0&t=90.87s,No,just count to ten minutes dad this needs adults to do it not for kids,adults,
